INDEX,TAG,DATE,TIME,LATITUDE N/S,LONGITUDE E/W,HEIGHT,SPEED,HEADING,VOX
49396,T,090108,164703,08.796471N,082.488176W,1806,0,107,
49397,T,090108,164704,08.796473N,082.488171W,1806,0,107,
49398,T,090108,164705,08.796473N,082.488165W,1806,0,107,
49399,T,090108,164706,08.796473N,082.488161W,1806,0,107,
49400,T,090108,164707,08.796473N,082.488159W,1806,0,107,
49401,T,090108,164708,08.796475N,082.488153W,1806,0,107,
49402,T,090108,164709,08.796476N,082.488146W,1806,0,107,
49403,T,090108,164710,08.796468N,082.488131W,1805,0,107,
49404,T,090108,164711,08.796458N,082.488123W,1805,0,107,
49405,T,090108,164712,08.796451N,082.488111W,1805,0,107,
49406,T,090108,164713,08.796451N,082.488106W,1805,0,107,
49407,T,090108,164714,08.796446N,082.488098W,1805,0,107,
49408,T,090108,164715,08.796441N,082.488090W,1804,0,107,
49409,T,090108,164716,08.796444N,082.488088W,1804,0,107,
49410,T,090108,164717,08.796446N,082.488081W,1804,0,107,
49411,T,090108,164718,08.796449N,082.488075W,1804,0,107,
49412,T,090108,164719,08.796448N,082.488064W,1804,0,107,
49413,T,090108,164720,08.796448N,082.488060W,1804,0,107,
49414,T,090108,164721,08.796441N,082.488049W,1804,0,107,
49415,T,090108,164722,08.796439N,082.488036W,1804,0,107,
49416,T,090108,164723,08.796441N,082.488026W,1804,0,107,
49417,T,090108,164724,08.796439N,082.488021W,1803,0,107,
49418,T,090108,164725,08.796430N,082.488019W,1803,0,107,
49419,T,090108,164726,08.796428N,082.488011W,1803,0,107,
49420,T,090108,164727,08.796425N,082.488004W,1803,0,107,
49421,T,090108,164728,08.796423N,082.487994W,1803,0,107,
49422,T,090108,164729,08.796418N,082.487991W,1803,0,107,
49423,T,090108,164730,08.796415N,082.487988W,1803,0,107,
49424,T,090108,164731,08.796409N,082.487985W,1803,0,107,
49425,T,090108,164732,08.796408N,082.487979W,1803,0,107,
49426,T,090108,164733,08.796404N,082.487976W,1803,0,107,
49427,T,090108,164734,08.796404N,082.487965W,1802,0,107,
49428,T,090108,164735,08.796403N,082.487958W,1802,0,107,
49429,T,090108,164736,08.796394N,082.487948W,1802,3,107,
49430,T,090108,164737,08.796389N,082.487938W,1802,3,107,
49431,T,090108,164738,08.796381N,082.487931W,1802,0,107,
49432,T,090108,164739,08.796383N,082.487925W,1802,0,107,
49433,T,090108,164740,08.796381N,082.487920W,1802,3,107,
49434,T,090108,164741,08.796374N,082.487913W,1802,0,107,
49435,T,090108,164742,08.796376N,082.487908W,1802,0,107,
49436,T,090108,164743,08.796381N,082.487903W,1802,0,107,
49437,T,090108,164744,08.796383N,082.487896W,1802,0,107,
49438,T,090108,164745,08.796383N,082.487891W,1802,0,107,
49439,T,090108,164746,08.796385N,082.487880W,1802,0,107,
49440,T,090108,164747,08.796380N,082.487876W,1802,0,107,
49441,T,090108,164748,08.796374N,082.487873W,1802,0,107,
49442,T,090108,164749,08.796378N,082.487880W,1801,0,107,
49443,T,090108,164750,08.796371N,082.487878W,1801,0,107,
49444,T,090108,164751,08.796373N,082.487873W,1801,0,107,
49445,T,090108,164752,08.796373N,082.487871W,1801,0,107,
49446,T,090108,164753,08.796370N,082.487871W,1801,0,107,
49447,T,090108,164754,08.796370N,082.487873W,1801,0,107,
49448,T,090108,164755,08.796368N,082.487880W,1801,0,107,
49449,T,090108,164756,08.796361N,082.487875W,1801,0,107,
49450,T,090108,164757,08.796361N,082.487873W,1801,0,107,
49451,T,090108,164758,08.796359N,082.487871W,1801,0,107,
49452,T,090108,164759,08.796358N,082.487871W,1801,0,107,
49453,T,090108,164800,08.796358N,082.487871W,1801,0,107,
49454,T,090108,164801,08.796356N,082.487873W,1801,0,107,
49455,T,090108,164802,08.796356N,082.487875W,1801,0,107,
49456,T,090108,164803,08.796354N,082.487875W,1801,0,107,
49457,T,090108,164804,08.796354N,082.487875W,1801,0,107,
49458,T,090108,164805,08.796353N,082.487875W,1801,0,107,
49459,T,090108,164806,08.796351N,082.487876W,1801,0,107,
49460,T,090108,164807,08.796351N,082.487878W,1801,0,107,
49461,T,090108,164808,08.796349N,082.487880W,1801,0,107,
49462,T,090108,164809,08.796349N,082.487881W,1801,0,107,
49463,T,090108,164810,08.796349N,082.487883W,1801,0,107,
49464,T,090108,164811,08.796349N,082.487884W,1801,0,107,
49465,T,090108,164812,08.796349N,082.487884W,1801,0,107,
49466,T,090108,164813,08.796349N,082.487886W,1801,0,107,
49467,T,090108,164814,08.796349N,082.487888W,1801,0,107,
49468,T,090108,164815,08.796353N,082.487896W,1800,0,107,
49469,T,090108,164816,08.796364N,082.487916W,1800,0,107,
49470,T,090108,164817,08.796374N,082.487931W,1800,11,294,
49471,T,090108,164818,08.796383N,082.487958W,1800,7,291,
49472,T,090108,164819,08.796388N,082.487976W,1800,9,292,
49473,T,090108,164820,08.796401N,082.488001W,1800,9,297,
49474,T,090108,164821,08.796409N,082.488028W,1800,9,290,
49475,T,090108,164822,08.796418N,082.488053W,1800,11,285,
49476,T,090108,164823,08.796421N,082.488076W,1800,9,282,
49477,T,090108,164824,08.796430N,082.488103W,1800,7,288,
49478,T,090108,164825,08.796448N,082.488136W,1800,9,291,
49479,T,090108,164826,08.796463N,082.488163W,1800,11,294,
49480,T,090108,164827,08.796481N,082.488191W,1800,11,295,
49481,T,090108,164828,08.796494N,082.488216W,1800,9,301,
49482,T,090108,164829,08.796509N,082.488233W,1800,7,299,
49483,T,090108,164830,08.796518N,082.488253W,1799,9,293,
49484,T,090108,164831,08.796520N,082.488283W,1799,9,291,
49485,T,090108,164832,08.796524N,082.488311W,1800,7,286,
49486,T,090108,164833,08.796554N,082.488334W,1801,9,295,
49487,T,090108,164834,08.796566N,082.488361W,1801,7,295,
49488,T,090108,164835,08.796571N,082.488381W,1801,7,303,
49489,T,090108,164836,08.796574N,082.488404W,1801,7,295,
49490,T,090108,164837,08.796590N,082.488423W,1801,9,309,
49491,T,090108,164838,08.796595N,082.488448W,1801,7,297,
49492,T,090108,164839,08.796606N,082.488481W,1802,11,281,
49493,T,090108,164840,08.796610N,082.488498W,1802,9,289,
49494,T,090108,164841,08.796628N,082.488524W,1802,9,292,
49495,T,090108,164842,08.796641N,082.488541W,1802,9,303,
49496,T,090108,164843,08.796653N,082.488561W,1803,9,296,
49497,T,090108,164844,08.796661N,082.488581W,1804,9,298,
49498,T,090108,164845,08.796673N,082.488608W,1804,9,291,
49499,T,090108,164846,08.796681N,082.488636W,1805,7,287,
49500,T,090108,164847,08.796689N,082.488659W,1805,11,281,
49501,T,090108,164848,08.796698N,082.488698W,1806,9,281,
49502,T,090108,164849,08.796701N,082.488726W,1806,7,290,
49503,T,090108,164850,08.796706N,082.488741W,1806,9,274,
49504,T,090108,164851,08.796718N,082.488775W,1806,12,292,
49505,T,090108,164852,08.796725N,082.488808W,1806,11,279,
49506,T,090108,164853,08.796730N,082.488839W,1807,11,276,
49507,T,090108,164854,08.796730N,082.488878W,1807,12,276,
49508,T,090108,164855,08.796734N,082.488913W,1807,12,280,
49509,T,090108,164856,08.796738N,082.488949W,1808,14,280,
49510,T,090108,164857,08.796736N,082.488989W,1808,12,276,
49511,T,090108,164858,08.796734N,082.489025W,1807,11,268,
49512,T,090108,164859,08.796734N,082.489059W,1808,12,271,
49513,T,090108,164900,08.796740N,082.489094W,1808,12,272,
49514,T,090108,164901,08.796736N,082.489138W,1808,12,277,
49515,T,090108,164902,08.796748N,082.489170W,1808,12,274,
49516,T,090108,164903,08.796756N,082.489209W,1808,11,275,
49517,T,090108,164904,08.796770N,082.489241W,1808,11,275,
49518,T,090108,164905,08.796776N,082.489269W,1808,11,287,
49519,T,090108,164906,08.796785N,082.489296W,1808,9,284,
49520,T,090108,164907,08.796793N,082.489324W,1808,9,285,
49521,T,090108,164908,08.796799N,082.489343W,1808,7,295,
49522,T,090108,164909,08.796810N,082.489359W,1808,7,296,
49523,T,090108,164910,08.796821N,082.489376W,1808,7,298,
49524,T,090108,164911,08.796830N,082.489393W,1808,5,281,
49525,T,090108,164912,08.796833N,082.489408W,1808,5,278,
49526,T,090108,164913,08.796834N,082.489418W,1808,3,278,
49527,T,090108,164914,08.796836N,082.489426W,1808,3,287,
49528,T,090108,164915,08.796843N,082.489440W,1808,3,274,
49529,T,090108,164916,08.796841N,082.489448W,1808,3,290,
49530,T,090108,164917,08.796846N,082.489453W,1808,0,242,
49531,T,090108,164918,08.796846N,082.489456W,1808,0,242,
49532,T,090108,164919,08.796853N,082.489451W,1807,0,242,
49533,T,090108,164920,08.796855N,082.489449W,1807,0,242,
49534,T,090108,164921,08.796855N,082.489449W,1807,0,242,
49535,T,090108,164922,08.796855N,082.489449W,1807,0,242,
49536,T,090108,164923,08.796855N,082.489449W,1807,0,242,
49537,T,090108,164924,08.796855N,082.489449W,1807,0,242,
49538,T,090108,164925,08.796855N,082.489449W,1807,0,242,
49539,T,090108,164926,08.796855N,082.489449W,1807,0,242,
49540,T,090108,164927,08.796855N,082.489449W,1807,0,242,
49541,T,090108,164928,08.796855N,082.489449W,1807,0,242,
49542,T,090108,164929,08.796855N,082.489449W,1807,0,242,
49543,T,090108,164930,08.796853N,082.489449W,1807,0,242,
49544,T,090108,164931,08.796853N,082.489449W,1807,0,242,
49545,T,090108,164932,08.796853N,082.489449W,1807,0,242,
49546,T,090108,164933,08.796853N,082.489449W,1807,0,242,
49547,T,090108,164934,08.796853N,082.489448W,1807,0,242,
49548,T,090108,164935,08.796855N,082.489448W,1807,0,242,
49549,T,090108,164936,08.796855N,082.489448W,1807,0,242,
49550,T,090108,164937,08.796855N,082.489448W,1807,0,242,
49551,T,090108,164938,08.796855N,082.489448W,1807,0,242,
49552,T,090108,164939,08.796855N,082.489448W,1807,0,242,
49553,T,090108,164940,08.796853N,082.489448W,1807,0,242,
49554,T,090108,164941,08.796853N,082.489448W,1807,0,242,
49555,T,090108,164942,08.796853N,082.489448W,1807,0,242,
49556,T,090108,164943,08.796853N,082.489448W,1807,0,242,
49557,T,090108,164944,08.796853N,082.489448W,1807,0,242,
49558,T,090108,164945,08.796853N,082.489446W,1807,0,242,
49559,T,090108,164946,08.796853N,082.489441W,1807,0,242,
49560,T,090108,164947,08.796849N,082.489436W,1807,0,242,
49561,T,090108,164948,08.796849N,082.489429W,1807,0,242,
49562,T,090108,164949,08.796849N,082.489425W,1807,0,242,
49563,T,090108,164950,08.796849N,082.489419W,1807,0,242,
49564,T,090108,164951,08.796848N,082.489413W,1807,0,242,
49565,T,090108,164952,08.796846N,082.489406W,1807,0,242,
49566,T,090108,164953,08.796844N,082.489398W,1807,0,242,
49567,T,090108,164954,08.796844N,082.489391W,1807,0,242,
49568,T,090108,164955,08.796843N,082.489386W,1807,0,242,
49569,T,090108,164956,08.796841N,082.489381W,1807,0,242,
49570,T,090108,164957,08.796839N,082.489374W,1807,3,109,
49571,T,090108,164958,08.796838N,082.489366W,1807,0,109,
49572,T,090108,164959,08.796834N,082.489359W,1807,0,109,
49573,T,090108,165000,08.796831N,082.489356W,1807,0,109,
49574,T,090108,165001,08.796831N,082.489354W,1807,0,109,
49575,T,090108,165002,08.796824N,082.489350W,1807,0,109,
49576,T,090108,165003,08.796821N,082.489341W,1807,0,109,
49577,T,090108,165004,08.796818N,082.489336W,1807,0,109,
49578,T,090108,165005,08.796813N,082.489329W,1806,0,109,
49579,T,090108,165006,08.796806N,082.489326W,1806,0,101,
49580,T,090108,165007,08.796801N,082.489318W,1807,0,101,
49581,T,090108,165008,08.796796N,082.489314W,1806,0,97,
49582,T,090108,165009,08.796793N,082.489301W,1806,0,90,
49583,T,090108,165010,08.796796N,082.489298W,1806,0,90,
49584,T,090108,165011,08.796794N,082.489284W,1806,3,96,
49585,T,090108,165012,08.796794N,082.489276W,1806,0,96,
49586,T,090108,165013,08.796788N,082.489274W,1806,3,80,
49587,T,090108,165014,08.796781N,082.489269W,1806,0,80,
49588,T,090108,165015,08.796773N,082.489265W,1807,0,80,
49589,T,090108,165016,08.796773N,082.489253W,1807,0,80,
49590,T,090108,165017,08.796770N,082.489243W,1807,0,80,
49591,T,090108,165018,08.796761N,082.489233W,1807,3,114,
49592,T,090108,165019,08.796753N,082.489223W,1808,3,131,
49593,T,090108,165020,08.796746N,082.489213W,1808,0,131,
49594,T,090108,165021,08.796740N,082.489205W,1808,3,130,
49595,T,090108,165022,08.796734N,082.489193W,1808,5,128,
49596,T,090108,165023,08.796731N,082.489188W,1809,0,128,
49597,T,090108,165024,08.796730N,082.489184W,1809,0,128,
49598,T,090108,165025,08.796726N,082.489184W,1809,0,128,
49599,T,090108,165026,08.796723N,082.489181W,1809,0,128,
49600,T,090108,165027,08.796718N,082.489181W,1810,0,128,
49601,T,090108,165028,08.796716N,082.489184W,1810,0,128,
49602,T,090108,165029,08.796714N,082.489184W,1810,0,128,
49603,T,090108,165030,08.796709N,082.489183W,1810,0,128,
49604,T,090108,165031,08.796709N,082.489183W,1810,0,128,
49605,T,090108,165032,08.796709N,082.489183W,1810,0,128,
49606,T,090108,165033,08.796709N,082.489183W,1810,0,128,
49607,T,090108,165034,08.796709N,082.489181W,1810,0,128,
49608,T,090108,165035,08.796723N,082.489181W,1810,0,128,
49609,T,090108,165036,08.796734N,082.489171W,1810,3,50,
49610,T,090108,165037,08.796753N,082.489160W,1810,5,66,
49611,T,090108,165038,08.796759N,082.489148W,1811,5,75,
49612,T,090108,165039,08.796771N,082.489131W,1810,7,78,
49613,T,090108,165040,08.796776N,082.489108W,1810,7,79,
49614,T,090108,165041,08.796778N,082.489085W,1810,7,89,
49615,T,090108,165042,08.796776N,082.489061W,1810,7,92,
49616,T,090108,165043,08.796770N,082.489033W,1810,7,96,
49617,T,090108,165044,08.796759N,082.489011W,1810,7,98,
49618,T,090108,165045,08.796753N,082.488986W,1810,9,100,
49619,T,090108,165046,08.796751N,082.488958W,1811,9,95,
49620,T,090108,165047,08.796753N,082.488928W,1810,11,93,
49621,T,090108,165048,08.796748N,082.488901W,1811,11,96,
49622,T,090108,165049,08.796745N,082.488876W,1811,7,89,
49623,T,090108,165050,08.796743N,082.488853W,1811,7,93,
49624,T,090108,165051,08.796734N,082.488824W,1812,5,101,
49625,T,090108,165052,08.796721N,082.488794W,1812,7,93,
49626,T,090108,165053,08.796719N,082.488775W,1812,7,97,
49627,T,090108,165054,08.796716N,082.488756W,1812,5,85,
49628,T,090108,165055,08.796714N,082.488736W,1813,5,81,
49629,T,090108,165056,08.796713N,082.488726W,1813,3,106,
49630,T,090108,165057,08.796706N,082.488718W,1813,3,115,
49631,T,090108,165058,08.796696N,082.488710W,1813,7,117,
49632,T,090108,165059,08.796686N,082.488683W,1814,7,116,
49633,T,090108,165100,08.796680N,082.488661W,1814,7,114,
49634,T,090108,165101,08.796669N,082.488638W,1814,7,112,
49635,T,090108,165102,08.796661N,082.488618W,1814,7,110,
49636,T,090108,165103,08.796655N,082.488598W,1814,7,113,
49637,T,090108,165104,08.796644N,082.488581W,1814,7,112,
49638,T,090108,165105,08.796635N,082.488561W,1814,7,114,
49639,T,090108,165106,08.796629N,082.488546W,1814,5,116,
49640,T,090108,165107,08.796623N,082.488535W,1814,5,125,
49641,T,090108,165108,08.796611N,082.488521W,1814,5,122,
49642,T,090108,165109,08.796605N,082.488511W,1814,3,119,
49643,T,090108,165110,08.796598N,082.488503W,1814,3,115,
49644,T,090108,165111,08.796593N,082.488493W,1813,3,137,
49645,T,090108,165112,08.796588N,082.488488W,1814,0,137,
49646,T,090108,165113,08.796584N,082.488481W,1814,3,109,
49647,T,090108,165114,08.796583N,082.488473W,1814,0,109,
49648,T,090108,165115,08.796583N,082.488470W,1814,0,109,
49649,T,090108,165116,08.796579N,082.488464W,1814,0,109,
49650,T,090108,165117,08.796574N,082.488461W,1814,0,109,
49651,T,090108,165118,08.796578N,082.488456W,1814,0,109,
49652,T,090108,165119,08.796574N,082.488449W,1814,0,109,
49653,T,090108,165120,08.796579N,082.488448W,1814,0,109,
49654,T,090108,165121,08.796576N,082.488439W,1814,0,109,
49655,T,090108,165122,08.796573N,082.488431W,1814,0,109,
49656,T,090108,165123,08.796566N,082.488430W,1814,3,113,
49657,T,090108,165124,08.796566N,082.488425W,1814,0,113,
49658,T,090108,165125,08.796563N,082.488421W,1814,0,113,
49659,T,090108,165126,08.796560N,082.488413W,1814,0,113,
49660,T,090108,165127,08.796560N,082.488404W,1814,0,113,
49661,T,090108,165128,08.796558N,082.488398W,1814,0,113,
49662,T,090108,165129,08.796553N,082.488404W,1814,0,113,
49663,T,090108,165130,08.796553N,082.488396W,1814,0,113,
49664,T,090108,165131,08.796551N,082.488385W,1813,0,113,
49665,T,090108,165132,08.796545N,082.488380W,1813,3,121,
49666,T,090108,165133,08.796539N,082.488373W,1813,3,93,
49667,T,090108,165134,08.796531N,082.488359W,1813,3,107,
49668,T,090108,165135,08.796526N,082.488348W,1813,3,118,
49669,T,090108,165136,08.796528N,082.488334W,1813,3,97,
49670,T,090108,165137,08.796529N,082.488325W,1813,0,97,
49671,T,090108,165138,08.796528N,082.488316W,1813,0,97,
49672,T,090108,165139,08.796526N,082.488304W,1813,3,94,
49673,T,090108,165140,08.796521N,082.488301W,1813,3,93,
49674,T,090108,165141,08.796518N,082.488293W,1813,0,93,
49675,T,090108,165142,08.796516N,082.488284W,1813,0,93,
49676,T,090108,165143,08.796523N,082.488289W,1813,0,93,
49677,T,090108,165144,08.796520N,082.488289W,1813,0,93,
49678,T,090108,165145,08.796515N,082.488280W,1813,0,93,
49679,T,090108,165146,08.796513N,082.488270W,1813,0,93,
49680,T,090108,165147,08.796511N,082.488264W,1813,0,93,
49681,T,090108,165148,08.796513N,082.488258W,1813,0,93,
49682,T,090108,165149,08.796513N,082.488248W,1813,0,93,
49683,T,090108,165150,08.796511N,082.488240W,1813,0,93,
49684,T,090108,165151,08.796511N,082.488233W,1813,0,93,
49685,T,090108,165152,08.796511N,082.488218W,1813,1,91,
49686,T,090108,165153,08.796509N,082.488205W,1812,3,91,
49687,T,090108,165154,08.796513N,082.488188W,1812,3,81,
49688,T,090108,165155,08.796518N,082.488169W,1813,3,79,
49689,T,090108,165156,08.796518N,082.488156W,1812,3,79,
49690,T,090108,165157,08.796516N,082.488133W,1812,5,82,
49691,T,090108,165158,08.796509N,082.488118W,1812,5,96,
49692,T,090108,165159,08.796505N,082.488090W,1812,5,94,
49693,T,090108,165200,08.796496N,082.488073W,1811,5,92,
49694,T,090108,165201,08.796488N,082.488056W,1811,5,94,
49695,T,090108,165202,08.796475N,082.488038W,1810,5,111,
49696,T,090108,165203,08.796461N,082.488023W,1810,5,108,
49697,T,090108,165204,08.796449N,082.488008W,1810,5,118,
49698,T,090108,165205,08.796433N,082.487998W,1809,3,97,
49699,T,090108,165206,08.796416N,082.487971W,1808,5,114,
49700,T,090108,165207,08.796399N,082.487966W,1808,3,97,
49701,T,090108,165208,08.796399N,082.487955W,1807,5,96,
49702,T,090108,165209,08.796396N,082.487936W,1807,7,87,
49703,T,090108,165210,08.796399N,082.487913W,1807,7,79,
49704,T,090108,165211,08.796399N,082.487893W,1807,7,85,
49705,T,090108,165212,08.796399N,082.487865W,1807,9,84,
49706,T,090108,165213,08.796398N,082.487841W,1807,7,76,
49707,T,090108,165214,08.796398N,082.487811W,1807,9,73,
49708,T,090108,165215,08.796396N,082.487781W,1807,9,83,
49709,T,090108,165216,08.796398N,082.487758W,1807,7,76,
49710,T,090108,165217,08.796380N,082.487738W,1807,7,81,
49711,T,090108,165218,08.796366N,082.487716W,1807,7,87,
49712,T,090108,165219,08.796363N,082.487694W,1807,7,86,
49713,T,090108,165220,08.796359N,082.487664W,1806,7,83,
49714,T,090108,165221,08.796354N,082.487640W,1806,7,91,
49715,T,090108,165222,08.796349N,082.487621W,1806,5,76,
49716,T,090108,165223,08.796343N,082.487604W,1806,5,90,
49717,T,090108,165224,08.796335N,082.487588W,1806,5,101,
49718,T,090108,165225,08.796324N,082.487571W,1807,5,91,
49719,T,090108,165226,08.796309N,082.487540W,1806,7,96,
49720,T,090108,165227,08.796303N,082.487510W,1806,9,85,
49721,T,090108,165228,08.796293N,082.487476W,1806,7,100,
49722,T,090108,165229,08.796288N,082.487453W,1807,7,102,
49723,T,090108,165230,08.796285N,082.487429W,1806,5,92,
49724,T,090108,165231,08.796273N,082.487406W,1807,9,98,
49725,T,090108,165232,08.796268N,082.487381W,1807,7,97,
49726,T,090108,165233,08.796270N,082.487354W,1806,7,97,
49727,T,090108,165234,08.796266N,082.487336W,1807,7,99,
49728,T,090108,165235,08.796259N,082.487304W,1807,7,105,
49729,T,090108,165236,08.796255N,082.487285W,1807,5,99,
49730,T,090108,165237,08.796246N,082.487258W,1808,9,100,
49731,T,090108,165238,08.796238N,082.487236W,1808,7,94,
49732,T,090108,165239,08.796238N,082.487216W,1809,7,94,
49733,T,090108,165240,08.796229N,082.487181W,1810,11,96,
49734,T,090108,165241,08.796229N,082.487156W,1810,9,94,
49735,T,090108,165242,08.796228N,082.487133W,1810,7,95,
49736,T,090108,165243,08.796225N,082.487104W,1810,9,92,
49737,T,090108,165244,08.796223N,082.487083W,1810,7,93,
49738,T,090108,165245,08.796219N,082.487063W,1811,7,107,
49739,T,090108,165246,08.796216N,082.487036W,1810,7,109,
49740,T,090108,165247,08.796216N,082.487000W,1809,7,95,
49741,T,090108,165248,08.796218N,082.486973W,1809,7,85,
49742,T,090108,165249,08.796218N,082.486951W,1809,5,100,
49743,T,090108,165250,08.796218N,082.486919W,1807,7,97,
